Llama3.3_70B_NullAssertCF_response,Llama3.3_70B_NullAssertCF_mitigation_response,Llama3.3_70B_NullAssertCF_inline_response,Llama3.3_70B_NullAssertCF_CoT_response,Llama3.3_70B_NullAssertCF_EXM,Llama3.3_70B_NullAssertCF_mitigation_EXM,Llama3.3_70B_NullAssertCF_inline_EXM,Llama3.3_70B_NullAssertCF_CoT_EXM,Llama3.3_70B_NullAssertCF_retrieval,Llama3.3_70B_NullAssertCF_mitigation_retrieval,Llama3.3_70B_NullAssertCF_inline_retrieval,Llama3.3_70B_NullAssertCF_CoT_retrieval,Llama3.3_70B_NullAssertCF_bleu,Llama3.3_70B_NullAssertCF_mitigation_bleu,Llama3.3_70B_NullAssertCF_inline_bleu,Llama3.3_70B_NullAssertCF_CoT_bleu
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!dependentFields.get(0).equals(""field"")) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && !""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && dependentFields.get(0) != ""field"") { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!dependentFields.get(0).equals(""field"")) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (!dependentFields.get(0).equals(""field"")) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && dependentFields.get(0).equals(""field"") != true) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (!""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (dependentFields.get(0).equals(""field"") != true) { assertEquals(""field"",dependentFields.get(0)); } } } }']","['public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() < 1) { dependentFields = null; } if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } } }']","['public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!dependentFields.get(0).equals(""field"")) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && !""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && dependentFields.get(0) != ""field"") { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (!""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (!dependentFields.get(0).equals(""field"")) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (!""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null && !""field"".equalsdependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (dependentFields.get(0) != ""field"") { assertEquals(""field"",dependentFields.get(0)); } } } }']","['public void testGetDependentFields() { List<String> dependentFields = fac.getDependentFields(); if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.size() > 0) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (1 != dependentFields.size()) { assertEquals(1,dependentFields.size()); } if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }', 'public void testGetDependentFields() throws Exception { List<String> dependentFields = fac.getDependentFields(); if (dependentFields != null) { if (dependentFields.size() > 0) { if (dependentFields.size() != 1) { assertEquals(1,dependentFields.size()); } if (dependentFields.get(0) != null) { if (""field"" != dependentFields.get(0)) { assertEquals(""field"",dependentFields.get(0)); } } } } }']",False,False,False,True,False,False,False,False,0.07139921386902234,0.3448444257953326,0.07139921386902234,0.0
