Llama3.3_70B_EqualAssertCF_response,Llama3.3_70B_EqualAssertCF_mitigation_response,Llama3.3_70B_EqualAssertCF_inline_response,Llama3.3_70B_EqualAssertCF_CoT_response,Llama3.3_70B_EqualAssertCF_EXM,Llama3.3_70B_EqualAssertCF_mitigation_EXM,Llama3.3_70B_EqualAssertCF_inline_EXM,Llama3.3_70B_EqualAssertCF_CoT_EXM,Llama3.3_70B_EqualAssertCF_retrieval,Llama3.3_70B_EqualAssertCF_mitigation_retrieval,Llama3.3_70B_EqualAssertCF_inline_retrieval,Llama3.3_70B_EqualAssertCF_CoT_retrieval,Llama3.3_70B_EqualAssertCF_bleu,Llama3.3_70B_EqualAssertCF_mitigation_bleu,Llama3.3_70B_EqualAssertCF_inline_bleu,Llama3.3_70B_EqualAssertCF_CoT_bleu
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }']","['public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }', 'public Mutex getMutexForHttpSession(final String sessionId) { Assert.requireNonBlank(sessionId,""sessionId""); final WeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); if (mutexReference == null) { Assert.requireNonNull(mutexReference,""mutexReference""); } return mutexReference.get(); }']","['public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId) == null ? null : (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId) == null ? null : (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId) == null ? null : (WeakReference<Mutex>) sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}', 'public Mutex getMutexForHttpSession(final String sessionId) { \n    Assert.requireNonBlank(sessionId,""sessionId""); \n    finalWeakReference<Mutex> mutexReference = sessionMutexMap.get(sessionId); \n    if (mutexReference == null) { \n        Assert.requireNonNull(mutexReference,""mutexReference""); \n    } \n    return mutexReference.get(); \n}']",[],True,True,False,False,False,False,False,False,0.0,0.0,0.3679134727458049,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""index""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""ibor""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexArgument""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexArgument""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexValue""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborValue""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexParam""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexParam""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }']","['public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""index""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""ibor""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexArg""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborArg""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexName""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexName""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""inputIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }']","['public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""index""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""ibor""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexArg""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""currencyIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexName""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCode""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexName""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }']","['public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""index""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndex""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexArgument""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexArgument""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexParam""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexCurveArgument""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexParam""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""indexArgumentParam""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }', 'public ImmutableRatesProviderBuilder iborIndexCurve(IborIndex index,Curve forwardCurve) { if (index == null) { ArgChecker.notNull(index,""iborIndexCurve""); } if (forwardCurve == null) { ArgChecker.notNull(forwardCurve,""forwardCurve""); } this.indexCurves.put(index,forwardCurve); return this; }']",True,True,True,True,False,False,False,False,0.0,0.0,0.0,0.0
