T5_IfElseSwap_Org_EXM,LLaMaLoRa_IfElseSwap_Org_EXM,Llama3.3_70B_IfElseSwap_Org_EXM,gpt-3.5-turbo_IfElseSwap_Org_EXM,DeepSeek-V3_IfElseSwap_Org_EXM,IfElseSwap_org_pert_tokenEdit,IfElseSwap_pert_fix_tokenEdit,IfElseSwap_Pert_length,IfElseSwap_pos,IfElseSwap_Wpert_dist,IfElseSwap_pert_dist,IfElseSwap_org_tgt_tokenEdit,T5_EqualAssert_Org_EXM,LLaMaLoRa_EqualAssert_Org_EXM,Llama3.3_70B_EqualAssert_Org_EXM,gpt-3.5-turbo_EqualAssert_Org_EXM,DeepSeek-V3_EqualAssert_Org_EXM,EqualAssert_org_pert_tokenEdit,EqualAssert_pert_fix_tokenEdit,EqualAssert_Pert_length,EqualAssert_pos,EqualAssert_Wpert_dist,EqualAssert_pert_dist,EqualAssert_org_tgt_tokenEdit,T5_NullAssert_Org_EXM,LLaMaLoRa_NullAssert_Org_EXM,Llama3.3_70B_NullAssert_Org_EXM,gpt-3.5-turbo_NullAssert_Org_EXM,DeepSeek-V3_NullAssert_Org_EXM,NullAssert_org_pert_tokenEdit,NullAssert_pert_fix_tokenEdit,NullAssert_Pert_length,NullAssert_pos,NullAssert_Wpert_dist,NullAssert_pert_dist,NullAssert_org_tgt_tokenEdit,T5_TrueFalseAssert_Org_EXM,LLaMaLoRa_TrueFalseAssert_Org_EXM,Llama3.3_70B_TrueFalseAssert_Org_EXM,gpt-3.5-turbo_TrueFalseAssert_Org_EXM,DeepSeek-V3_TrueFalseAssert_Org_EXM,TrueFalseAssert_org_pert_tokenEdit,TrueFalseAssert_pert_fix_tokenEdit,TrueFalseAssert_Pert_length,TrueFalseAssert_pos,TrueFalseAssert_Wpert_dist,TrueFalseAssert_pert_dist,TrueFalseAssert_org_tgt_tokenEdit,T5_DeadException_Org_EXM,LLaMaLoRa_DeadException_Org_EXM,Llama3.3_70B_DeadException_Org_EXM,gpt-3.5-turbo_DeadException_Org_EXM,DeepSeek-V3_DeadException_Org_EXM,DeadException_org_pert_tokenEdit,DeadException_pert_fix_tokenEdit,DeadException_Pert_length,DeadException_pos,DeadException_Wpert_dist,DeadException_pert_dist,DeadException_org_tgt_tokenEdit,T5_DeadVariable_Org_EXM,LLaMaLoRa_DeadVariable_Org_EXM,Llama3.3_70B_DeadVariable_Org_EXM,gpt-3.5-turbo_DeadVariable_Org_EXM,DeepSeek-V3_DeadVariable_Org_EXM,DeadVariable_org_pert_tokenEdit,DeadVariable_pert_fix_tokenEdit,DeadVariable_Pert_length,DeadVariable_pos,DeadVariable_Wpert_dist,DeadVariable_pert_dist,DeadVariable_org_tgt_tokenEdit,T5_TryNcatchWrapper_Org_EXM,LLaMaLoRa_TryNcatchWrapper_Org_EXM,Llama3.3_70B_TryNcatchWrapper_Org_EXM,gpt-3.5-turbo_TryNcatchWrapper_Org_EXM,DeepSeek-V3_TryNcatchWrapper_Org_EXM,TryNcatchWrapper_org_pert_tokenEdit,TryNcatchWrapper_pert_fix_tokenEdit,TryNcatchWrapper_Pert_length,TryNcatchWrapper_pos,TryNcatchWrapper_Wpert_dist,TryNcatchWrapper_pert_dist,TryNcatchWrapper_org_tgt_tokenEdit,T5_IndependentLineSwap_Org_EXM,LLaMaLoRa_IndependentLineSwap_Org_EXM,Llama3.3_70B_IndependentLineSwap_Org_EXM,gpt-3.5-turbo_IndependentLineSwap_Org_EXM,DeepSeek-V3_IndependentLineSwap_Org_EXM,IndependentLineSwap_org_pert_tokenEdit,IndependentLineSwap_pert_fix_tokenEdit,IndependentLineSwap_Pert_length,IndependentLineSwap_pos,IndependentLineSwap_Wpert_dist,IndependentLineSwap_pert_dist,IndependentLineSwap_org_tgt_tokenEdit,T5_ReturnViaVariable_Org_EXM,LLaMaLoRa_ReturnViaVariable_Org_EXM,Llama3.3_70B_ReturnViaVariable_Org_EXM,gpt-3.5-turbo_ReturnViaVariable_Org_EXM,DeepSeek-V3_ReturnViaVariable_Org_EXM,ReturnViaVariable_org_pert_tokenEdit,ReturnViaVariable_pert_fix_tokenEdit,ReturnViaVariable_Pert_length,ReturnViaVariable_pos,ReturnViaVariable_Wpert_dist,ReturnViaVariable_pert_dist,ReturnViaVariable_org_tgt_tokenEdit,T5_defUseBreak_Org_EXM,LLaMaLoRa_defUseBreak_Org_EXM,Llama3.3_70B_defUseBreak_Org_EXM,gpt-3.5-turbo_defUseBreak_Org_EXM,DeepSeek-V3_defUseBreak_Org_EXM,defUseBreak_org_pert_tokenEdit,defUseBreak_pert_fix_tokenEdit,defUseBreak_Pert_length,defUseBreak_pos,defUseBreak_Wpert_dist,defUseBreak_pert_dist,defUseBreak_org_tgt_tokenEdit,T5_DataType_Org_EXM,LLaMaLoRa_DataType_Org_EXM,Llama3.3_70B_DataType_Org_EXM,gpt-3.5-turbo_DataType_Org_EXM,DeepSeek-V3_DataType_Org_EXM,DataType_org_pert_tokenEdit,DataType_pert_fix_tokenEdit,DataType_Pert_length,DataType_pos,DataType_Wpert_dist,DataType_pert_dist,DataType_org_tgt_tokenEdit,T5_RandomNames_Org_EXM,LLaMaLoRa_RandomNames_Org_EXM,Llama3.3_70B_RandomNames_Org_EXM,gpt-3.5-turbo_RandomNames_Org_EXM,DeepSeek-V3_RandomNames_Org_EXM,RandomNames_org_pert_tokenEdit,RandomNames_pert_fix_tokenEdit,RandomNames_Pert_length,RandomNames_pos,RandomNames_Wpert_dist,RandomNames_pert_dist,RandomNames_org_tgt_tokenEdit,T5_ShuffleNames_Org_EXM,LLaMaLoRa_ShuffleNames_Org_EXM,Llama3.3_70B_ShuffleNames_Org_EXM,gpt-3.5-turbo_ShuffleNames_Org_EXM,DeepSeek-V3_ShuffleNames_Org_EXM,ShuffleNames_org_pert_tokenEdit,ShuffleNames_pert_fix_tokenEdit,ShuffleNames_Pert_length,ShuffleNames_pos,ShuffleNames_Wpert_dist,ShuffleNames_pert_dist,ShuffleNames_org_tgt_tokenEdit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,6.0,1.0,16.0,Overlap-After,3.33,3.33,1.0,True,,False,True,,0.0,1.0,16.0,Overlap-Both,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,True,True,False,True,2.0,1.0,30.0,Inside,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,1.0,40.0,Before,1.0,1.0,1.0,False,True,True,True,True,9.0,1.0,37.0,Before,1.0,1.0,1.0,False,True,True,True,True,6.0,1.0,34.0,Surrounding,12.67,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,8.0,1.0,28.0,Overlap-Both,4.88,4.17,1.0,True,True,True,True,True,6.0,1.0,28.0,Overlap-Both,2.6,2.75,1.0
True,True,True,True,True,2.0,2.0,20.0,Before,3.5,3.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,30.0,Before,6.0,6.0,2.0,True,True,True,False,True,9.0,2.0,27.0,Before,6.0,6.0,2.0,True,True,True,True,True,6.0,2.0,24.0,Surrounding,6.83,6.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,False,True,True,True,2.0,6.0,59.0,Before,16.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,6.0,69.0,Before,26.0,26.0,6.0,False,True,True,True,True,9.0,6.0,66.0,Before,26.0,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,6.0,57.0,Overlap-Both,9.25,9.1,6.0,False,True,True,True,True,10.0,6.0,57.0,Overlap-Both,8.1,7.62,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,2.0,52.0,Before,1.0,1.0,2.0,False,True,True,True,True,9.0,2.0,49.0,Before,1.0,1.0,2.0,False,True,True,False,True,6.0,2.0,46.0,Surrounding,26.83,16.5,2.0,False,False,False,False,False,4.0,12.0,40.0,Overlap-Both,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,8.0,2.0,40.0,Overlap-After,12.62,12.62,2.0,True,True,True,True,True,0.0,2.0,40.0,Overlap-Both,0.0,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,False,12.0,6.0,50.0,Before,14.0,14.0,6.0,False,,True,True,True,9.0,6.0,47.0,Before,14.0,14.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,13.0,6.0,50.0,Overlap-Before,11.08,6.0,6.0,,,,,,,,,,,,,False,,True,False,False,6.0,6.0,38.0,Overlap-Both,8.25,11.0,6.0,False,,True,True,False,4.0,6.0,38.0,Overlap-Both,7.33,8.8,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,False,12.0,2.0,28.0,Before,1.0,1.0,2.0,True,,True,True,False,9.0,2.0,25.0,Before,1.0,1.0,2.0,False,,True,True,True,6.0,2.0,22.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,False,,True,True,True,5.0,2.0,20.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,2.0,2.0,16.0,Overlap-Before,0.5,0.5,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,2.0,55.0,Before,6.0,6.0,2.0,False,,,,,9.0,2.0,52.0,Before,6.0,6.0,2.0,False,,,,,6.0,2.0,49.0,Surrounding,8.5,7.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,8.0,4.0,50.0,Overlap-Both,0.11,0.5,2.0,,,,,,,,,,,,,False,,,,,18.0,2.0,43.0,Overlap-Both,7.11,7.38,2.0,True,,,,,10.0,2.0,43.0,Surrounding,8.4,8.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,6.0,4.0,36.0,After,5.0,5.0,3.0,,,,,,,,,,,,,False,True,,,,12.0,3.0,42.0,Before,9.0,9.0,3.0,False,True,,,,9.0,3.0,39.0,Before,9.0,9.0,3.0,True,True,,,,6.0,3.0,36.0,Surrounding,9.83,9.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,7.0,3.0,35.0,Overlap-Before,2.57,1.5,3.0,,,,,,,,,,,,,False,True,,,,6.0,3.0,30.0,Overlap-Both,3.5,3.5,3.0,False,False,,,,6.0,3.0,30.0,Overlap-Both,3.5,3.5,3.0
True,,,,,2.0,12.0,28.0,Surrounding,2.67,2.67,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,10.0,38.0,Before,8.0,8.0,10.0,False,,,,,9.0,10.0,35.0,Before,8.0,8.0,10.0,False,,,,,6.0,10.0,32.0,Surrounding,3.83,5.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,10.0,26.0,Surrounding,5.5,5.5,10.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,12.0,2.0,49.0,Before,13.0,13.0,2.0,False,,True,True,True,9.0,2.0,46.0,Before,13.0,13.0,2.0,False,,True,True,True,6.0,2.0,43.0,Surrounding,17.17,15.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,True,True,11.0,2.0,42.0,Overlap-Both,6.27,5.67,2.0,,,,,,,,,,,,,True,,True,True,True,7.0,2.0,37.0,Overlap-Both,6.43,6.43,2.0,,,,,,,,,,,,
False,False,True,False,True,2.0,6.0,62.0,Inside,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,12.0,6.0,72.0,Before,1.0,1.0,6.0,False,True,True,False,True,9.0,6.0,69.0,Before,1.0,1.0,6.0,False,False,True,False,False,6.0,6.0,66.0,Surrounding,30.17,18.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,9.0,6.0,68.0,After,25.78,32.0,6.0,,,,,,,,,,,,,True,True,True,True,True,10.0,6.0,60.0,Overlap-Both,14.1,14.1,6.0,True,True,True,True,True,4.0,6.0,60.0,Surrounding,14.25,14.25,6.0
,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,20.0,2.0,64.0,Surrounding,7.45,7.33,2.0,,,,,,,,,,,,,False,True,,,,12.0,2.0,56.0,Before,29.0,29.0,2.0,False,True,,,,9.0,2.0,53.0,Before,29.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,7.0,2.0,50.0,Before,20.86,18.0,2.0,,,,,,,,,,,,,True,True,,,,12.0,2.0,44.0,Overlap-Both,13.83,14.2,2.0,False,True,,,,12.0,2.0,44.0,Overlap-Both,14.91,14.2,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,12.0,1.0,21.0,After,2.0,2.0,1.0,True,True,False,True,False,9.0,1.0,18.0,After,2.0,2.0,1.0,True,True,True,True,False,6.0,1.0,15.0,After,6.17,4.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,,9.0,1.0,38.0,Overlap-Both,6.2,6.2,1.0,True,False,True,,,7.0,1.0,38.0,Overlap-Both,5.5,5.5,1.0
False,False,False,,False,12.0,13.0,38.0,Overlap-Both,2.22,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,True,12.0,1.0,49.0,Before,10.0,10.0,1.0,False,True,True,,True,9.0,1.0,46.0,Before,10.0,10.0,1.0,False,True,True,,True,6.0,1.0,43.0,Surrounding,14.17,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,8.0,1.0,37.0,Overlap-Both,5.38,5.38,1.0,,,,,,,,,,,,
,,,,,,,,,,,,False,,,,,15.0,16.0,69.0,Surrounding,5.67,5.67,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,13.0,16.0,54.0,Overlap-Both,16.14,16.14,16.0,False,,,,,9.0,16.0,54.0,Overlap-Both,13.7,11.17,16.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,7.0,36.0,Before,9.0,9.0,7.0,False,,,,,9.0,7.0,33.0,Before,9.0,9.0,7.0,False,,,,,6.0,7.0,30.0,Surrounding,2.33,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,9.0,15.0,32.0,Overlap-Before,0.89,0.5,7.0,,,,,,,,,,,,,True,,,,,8.0,7.0,24.0,Overlap-Before,6.12,7.83,7.0,True,,,,,6.0,7.0,24.0,Overlap-Before,6.8,5.5,7.0
,,,,,,,,,,,,True,True,,,,0.0,2.0,12.0,Overlap-Both,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,12.0,2.0,24.0,Before,1.0,1.0,2.0,True,True,,,,9.0,2.0,21.0,Before,1.0,1.0,2.0,True,True,,,,6.0,2.0,18.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,True,True,,,,5.0,2.0,16.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,False,True,False,True,2.0,1.0,75.0,Before,19.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,1.0,85.0,Before,43.0,43.0,1.0,True,True,True,True,True,9.0,1.0,82.0,Before,43.0,43.0,1.0,True,False,True,True,True,6.0,1.0,79.0,Surrounding,21.33,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,7.0,1.0,78.0,Before,32.43,26.33,1.0,,,,,,,,,,,,,True,True,True,True,True,14.0,1.0,73.0,Surrounding,19.93,21.62,1.0,True,True,True,True,True,14.0,1.0,73.0,Surrounding,21.69,20.17,1.0
True,False,True,True,,2.0,2.0,32.0,Before,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,12.0,2.0,42.0,Before,4.0,4.0,2.0,True,True,True,True,,9.0,2.0,39.0,Before,4.0,4.0,2.0,True,True,True,True,,6.0,2.0,36.0,Surrounding,4.83,4.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,3.0,2.0,30.0,Surrounding,3.33,3.33,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,True,True,True,2.0,7.0,20.0,Inside,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True,12.0,5.0,30.0,Before,1.0,1.0,5.0,False,True,True,True,True,9.0,5.0,27.0,Before,1.0,1.0,5.0,True,False,True,True,True,6.0,5.0,24.0,Surrounding,2.67,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,4.0,5.0,18.0,Overlap-Before,0.25,0.25,5.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,,12.0,1.0,42.0,Before,10.0,10.0,1.0,True,False,True,True,,9.0,1.0,39.0,Before,10.0,10.0,1.0,True,True,True,True,,6.0,1.0,36.0,Surrounding,2.5,5.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,10.0,1.0,39.0,Overlap-Before,0.9,0.5,1.0,,,,,,,,,,,,,False,True,True,True,,4.0,1.0,30.0,Overlap-Both,1.4,1.4,1.0,True,True,True,True,,0.0,1.0,30.0,After,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,12.0,1.0,20.0,After,1.0,1.0,1.0,False,False,,,,9.0,1.0,17.0,After,1.0,1.0,1.0,True,False,,,,6.0,1.0,14.0,After,3.5,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,False,False,,7.0,4.0,40.0,Inside,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,,12.0,4.0,51.0,Before,14.0,14.0,4.0,False,True,True,False,,9.0,4.0,48.0,Before,14.0,14.0,4.0,False,True,True,False,,6.0,4.0,45.0,Surrounding,9.83,11.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,,4.0,4.0,39.0,Overlap-Both,4.75,4.75,4.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,12.0,18.0,48.0,Surrounding,6.5,6.5,6.0,True,True,False,True,False,12.0,6.0,48.0,Before,9.0,9.0,6.0,True,True,True,True,False,9.0,6.0,45.0,Before,9.0,9.0,6.0,True,True,False,True,False,6.0,6.0,42.0,Surrounding,16.5,13.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,7.0,6.0,41.0,Overlap-Both,2.57,4.67,6.0,,,,,,,,,,,,,False,True,True,True,True,5.0,6.0,36.0,Overlap-Both,6.0,6.0,6.0,True,True,True,True,False,0.0,6.0,36.0,Overlap-Both,0.0,0.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,23.0,After,1.0,1.0,2.0,True,True,True,True,True,9.0,2.0,20.0,After,1.0,1.0,2.0,True,False,True,True,True,6.0,2.0,17.0,After,5.17,3.5,2.0,,,,,,,,,,,,,False,True,True,True,True,5.0,3.0,15.0,After,3.4,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,2.0,2.0,11.0,Overlap-After,2.0,2.0,2.0,,,,,,,,,,,,
False,False,False,False,False,2.0,2.0,20.0,Before,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,30.0,Before,8.0,8.0,2.0,True,True,True,True,True,9.0,2.0,27.0,Before,8.0,8.0,2.0,True,True,True,True,True,6.0,2.0,24.0,Surrounding,2.17,4.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,3.0,2.0,18.0,Overlap-Before,4.33,4.33,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,6.0,2.0,16.0,Overlap-Both,1.67,1.67,2.0,True,True,True,True,True,0.0,2.0,16.0,Overlap-Both,0.0,0.0,2.0
True,True,,,,2.0,1.0,38.0,Before,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,12.0,1.0,48.0,Before,14.0,14.0,1.0,False,True,,,,9.0,1.0,45.0,Before,14.0,14.0,1.0,False,True,,,,6.0,1.0,42.0,Surrounding,7.33,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,6.0,1.0,36.0,Surrounding,9.0,10.5,1.0,True,True,,,,0.0,1.0,36.0,Overlap-Both,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,1.0,20.0,Before,1.0,1.0,1.0,False,True,True,True,True,9.0,1.0,17.0,Before,1.0,1.0,1.0,False,False,True,True,True,6.0,1.0,14.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,False,True,False,True,True,5.0,1.0,12.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,12.0,1.0,36.0,After,1.0,1.0,1.0,False,False,,False,,9.0,1.0,33.0,After,1.0,1.0,1.0,False,True,,True,,6.0,1.0,30.0,After,9.33,6.0,1.0,,,,,,,,,,,,,False,True,,True,,8.0,1.0,31.0,After,4.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,4.0,1.0,24.0,Overlap-After,4.0,2.67,1.0,True,True,,True,,4.0,1.0,24.0,Overlap-After,2.67,4.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,True,12.0,1.0,37.0,Before,1.0,1.0,1.0,True,,True,True,False,9.0,1.0,34.0,Before,1.0,1.0,1.0,True,,True,True,False,6.0,1.0,31.0,Surrounding,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,True,False,13.0,2.0,36.0,Overlap-Both,0.5,2.33,1.0,,,,,,,,,,,,,False,,True,True,True,3.0,1.0,25.0,Overlap-After,2.33,2.33,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,2.0,46.0,Before,1.0,1.0,2.0,False,True,True,True,False,9.0,2.0,43.0,Before,1.0,1.0,2.0,False,True,True,True,True,6.0,2.0,40.0,Surrounding,11.83,7.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,7.0,1.0,40.0,Overlap-Both,0.25,1.0,2.0,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,34.0,Overlap-Both,6.38,5.83,2.0,True,False,True,True,True,12.0,2.0,34.0,Overlap-Both,5.25,6.33,2.0
False,True,False,False,True,2.0,14.0,56.0,After,10.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,12.0,14.0,66.0,Before,27.0,27.0,14.0,True,True,False,True,True,9.0,14.0,63.0,Before,27.0,27.0,14.0,True,True,False,False,True,6.0,14.0,60.0,Surrounding,19.5,22.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,13.0,14.0,65.0,Surrounding,20.77,16.67,14.0,,,,,,,,,,,,,True,True,False,True,True,11.0,14.0,54.0,Overlap-Both,8.82,8.7,14.0,True,True,False,False,True,8.0,14.0,54.0,Overlap-Both,8.88,9.71,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,True,True,True,True,,5.0,1.0,38.0,Overlap-After,0.0,0.0,1.0,True,True,True,True,,6.0,1.0,39.0,Overlap-After,0.0,0.0,1.0,,,,,,,,,,,,,True,True,True,True,,12.0,1.0,45.0,Surrounding,12.92,7.0,1.0,True,True,True,True,,9.0,1.0,42.0,Surrounding,12.6,7.0,1.0,True,True,True,True,,6.0,1.0,39.0,Surrounding,3.43,5.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,,13.0,1.0,45.0,Overlap-Both,0.86,0.33,1.0,,,,,,,,,,,,,False,True,True,True,,5.0,1.0,33.0,Overlap-Both,1.83,2.2,1.0,True,True,True,True,,0.0,1.0,33.0,After,0.0,0.0,1.0
